unitid,institution_name,sector,candidate_url,catalog_year_start,catalog_year_end,candidate_generation_method,candidate_source_type,legacy_input_provenance,counts_as_legacy_coverage,candidate_source_file,source_query_or_root,candidate_materialization_priority
182306,GREAT BASIN COLLEGE,public,https://www.gbcnv.edu/_resources/images/catalog/catalogs/catalog2003.pdf,2003,2004,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_013_dev_008/source_review_log.csv,historical_discovery,1
182306,GREAT BASIN COLLEGE,public,https://www.gbcnv.edu/_resources/images/catalog/catalogs/catalog2004.pdf,2004,2005,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_013_dev_008/source_review_log.csv,historical_discovery,1
182306,Great Basin College,public,https://www.gbcnv.edu/_resources/images/catalog/catalogs/catalog2005.pdf,2005,2006,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_013_dev_008/source_review_log.csv,historical_discovery,1
182306,Great Basin College,public,https://www.gbcnv.edu/_resources/images/catalog/catalogs/catalog2006.pdf,2006,2007,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_013_dev_008/source_review_log.csv,historical_discovery,1
182306,Great Basin College,public,https://www.gbcnv.edu/_resources/images/catalog/catalogs/catalog2007.pdf,2007,2008,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_013_dev_008/source_review_log.csv,historical_discovery,1
182306,Great Basin College,public,https://www.gbcnv.edu/_resources/images/catalog/catalogs/catalog2008.pdf,2008,2009,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_013_dev_008/source_review_log.csv,historical_discovery,1
182306,Great Basin College,public,https://www.gbcnv.edu/_resources/images/catalog/catalogs/catalog2009.pdf,2009,2010,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_013_dev_008/source_review_log.csv,historical_discovery,1
182306,Great Basin College,public,https://www.gbcnv.edu/_resources/images/catalog/catalogs/catalog2013.pdf,2013,2014,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_013_dev_008/source_review_log.csv,historical_discovery,1
182306,Great Basin College,public,https://www.gbcnv.edu/_resources/images/catalog/catalogs/catalog2014.pdf,2014,2015,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_013_dev_008/source_review_log.csv,historical_discovery,1
182306,Great Basin College,public,https://www.gbcnv.edu/_resources/images/catalog/catalogs/catalog2015.pdf,2015,2016,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_013_dev_008/source_review_log.csv,historical_discovery,1
182306,Great Basin College,public,https://www.gbcnv.edu/_resources/images/catalog/catalogs/catalog2016.pdf,2016,2017,historical_url_evidence_materialization,legacy_input_url,prior_programmatic,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/PILOTS/url_discovery/audit_trails/url_discovery_pilot_batch_013_dev_008/source_review_log.csv,historical_discovery,1
183026,SOUTHERN NEW HAMPSHIRE UNIVERSITY,private,https://academicarchive.snhu.edu/items/273dbf5e-183f-40e5-b65d-a25830627675,2002,2002,historical_url_evidence_materialization,legacy_input_url,validated_human_legacy,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/interim/archive/pre_namespace_run_20260609_production_namespace/legacy_evidence_links.csv,historical_discovery,0
183026,SOUTHERN NEW HAMPSHIRE UNIVERSITY,private,https://academicarchive.snhu.edu/server/api/core/bitstreams/0b7a4af7-3e07-41e1-a490-4ae79b183f8a/content,2003,2003,historical_url_evidence_materialization,legacy_input_url,validated_human_legacy,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/interim/archive/pre_namespace_run_20260609_production_namespace/legacy_evidence_links.csv,historical_discovery,0
183026,SOUTHERN NEW HAMPSHIRE UNIVERSITY,private,https://academicarchive.snhu.edu/server/api/core/bitstreams/eca4253f-be53-44c7-877c-ff4eadcf08a4/content,2004,2004,historical_url_evidence_materialization,legacy_input_url,validated_human_legacy,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/interim/archive/pre_namespace_run_20260609_production_namespace/legacy_evidence_links.csv,historical_discovery,0
183026,Southern New Hampshire University,private,https://academicarchive.snhu.edu/server/api/core/bitstreams/de0ccb58-6d89-410a-90f8-bc825651d2b4/content,2005,2005,historical_url_evidence_materialization,legacy_input_url,validated_human_legacy,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/interim/archive/pre_namespace_run_20260609_production_namespace/legacy_evidence_links.csv,historical_discovery,0
183026,Southern New Hampshire University,private,https://academicarchive.snhu.edu/server/api/core/bitstreams/1e4866e1-6df3-4c2e-ab4c-952393c151a6/content,2006,2006,historical_url_evidence_materialization,legacy_input_url,validated_human_legacy,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/interim/archive/pre_namespace_run_20260609_production_namespace/legacy_evidence_links.csv,historical_discovery,0
183026,Southern New Hampshire University,private,https://academicarchive.snhu.edu/server/api/core/bitstreams/eb2fbaa4-964d-4b89-a9ab-78c1150ebfbc/content,2007,2007,historical_url_evidence_materialization,legacy_input_url,validated_human_legacy,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/interim/archive/pre_namespace_run_20260609_production_namespace/legacy_evidence_links.csv,historical_discovery,0
183026,Southern New Hampshire University,private,https://academicarchive.snhu.edu/server/api/core/bitstreams/80639fd9-de56-4fc3-ae0d-3b229ae11a01/content,2008,2008,historical_url_evidence_materialization,legacy_input_url,validated_human_legacy,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/interim/archive/pre_namespace_run_20260609_production_namespace/legacy_evidence_links.csv,historical_discovery,0
183026,Southern New Hampshire University,private,https://academicarchive.snhu.edu/server/api/core/bitstreams/c55833c0-642c-4321-80ab-e7ffca1d7c3e/content,2009,2009,historical_url_evidence_materialization,legacy_input_url,validated_human_legacy,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/interim/archive/pre_namespace_run_20260609_production_namespace/legacy_evidence_links.csv,historical_discovery,0
183026,Southern New Hampshire University,private,https://academicarchive.snhu.edu/server/api/core/bitstreams/05aaa1ae-4911-4b34-865a-32ae2ebd5ff1/content,2010,2010,historical_url_evidence_materialization,legacy_input_url,validated_human_legacy,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/interim/archive/pre_namespace_run_20260609_production_namespace/legacy_evidence_links.csv,historical_discovery,0
183026,Southern New Hampshire University,private,https://academicarchive.snhu.edu/server/api/core/bitstreams/3995b4e9-c65e-4b1b-a1e2-3c31bda23e02/content,2011,2011,historical_url_evidence_materialization,legacy_input_url,validated_human_legacy,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/interim/archive/pre_namespace_run_20260609_production_namespace/legacy_evidence_links.csv,historical_discovery,0
183026,Southern New Hampshire University,private,https://academicarchive.snhu.edu/server/api/core/bitstreams/2fc1d45c-3121-4814-bb93-2e738dc62a36/content,2012,2012,historical_url_evidence_materialization,legacy_input_url,validated_human_legacy,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/interim/archive/pre_namespace_run_20260609_production_namespace/legacy_evidence_links.csv,historical_discovery,0
183026,Southern New Hampshire University,private,https://academicarchive.snhu.edu/server/api/core/bitstreams/1f8fa070-d085-4010-93ff-5a0729e2230b/content,2013,2013,historical_url_evidence_materialization,legacy_input_url,validated_human_legacy,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/interim/archive/pre_namespace_run_20260609_production_namespace/legacy_evidence_links.csv,historical_discovery,0
183026,Southern New Hampshire University,private,https://academicarchive.snhu.edu/server/api/core/bitstreams/fdc32fd2-8640-403b-ae26-e9171c9622e6/content,2014,2014,historical_url_evidence_materialization,legacy_input_url,validated_human_legacy,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/interim/archive/pre_namespace_run_20260609_production_namespace/legacy_evidence_links.csv,historical_discovery,0
183026,Southern New Hampshire University,private,https://academicarchive.snhu.edu/server/api/core/bitstreams/750b409f-c237-47fd-8e51-8777a8b08bd8/content,2015,2015,historical_url_evidence_materialization,legacy_input_url,validated_human_legacy,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/interim/archive/pre_namespace_run_20260609_production_namespace/legacy_evidence_links.csv,historical_discovery,0
183026,Southern New Hampshire University,private,https://academicarchive.snhu.edu/server/api/core/bitstreams/c4de57b4-7e62-40d9-9564-6023bec8a005/content,2016,2016,historical_url_evidence_materialization,legacy_input_url,validated_human_legacy,True,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/interim/archive/pre_namespace_run_20260609_production_namespace/legacy_evidence_links.csv,historical_discovery,0
183044,UNIVERSITY OF NEW HAMPSHIRE-MAIN CAMPUS,public,https://scholars.unh.edu/uncatalog/98,2002,2002,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,historical_attempt,2
183044,UNIVERSITY OF NEW HAMPSHIRE-MAIN CAMPUS,public,https://archive.catalog.njit.edu/2003-2004Undergraduate.pdf,2003,2004,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
183044,UNIVERSITY OF NEW HAMPSHIRE-MAIN CAMPUS,public,https://scholars.unh.edu/uncatalog/99,2004,2004,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,historical_attempt,2
183044,University of New Hampshire-Main Campus,public,https://scholars.unh.edu/uncatalog/100,2005,2005,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,historical_attempt,2
183044,University of New Hampshire-Main Campus,public,https://scholars.unh.edu/granite_catalogs/26,2006,2006,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,historical_attempt,2
183044,University of New Hampshire-Main Campus,public,https://scholars.unh.edu/granite_catalogs/27,2007,2007,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,historical_attempt,2
183044,University of New Hampshire-Main Campus,public,https://scholars.unh.edu/granite_catalogs/28,2008,2008,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,historical_attempt,2
183044,University of New Hampshire-Main Campus,public,https://archive.catalog.njit.edu/2009-2010Undergraduate.pdf,2009,2010,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
183044,University of New Hampshire-Main Campus,public,https://scholars.unh.edu/granite_catalogs/1,2010,2010,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,historical_attempt,2
183044,University of New Hampshire-Main Campus,public,https://scholars.unh.edu/granite_catalogs/2,2011,2011,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,historical_attempt,2
183044,University of New Hampshire-Main Campus,public,https://scholars.unh.edu/granite_catalogs/3,2012,2012,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,historical_attempt,2
183044,University of New Hampshire-Main Campus,public,https://scholars.unh.edu/granite_catalogs/5,2013,2013,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,historical_attempt,2
183044,University of New Hampshire-Main Campus,public,https://scholars.unh.edu/granite_catalogs/7,2014,2014,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,historical_attempt,2
183044,University of New Hampshire-Main Campus,public,https://scholars.unh.edu/granite_catalogs/9,2015,2015,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,historical_attempt,2
183044,University of New Hampshire-Main Campus,public,https://scholars.unh.edu/granite_catalogs/11,2016,2016,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,historical_attempt,2
183062,KEENE STATE COLLEGE,public,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/ESW0gggK36JOjqmWSP4gEWABDDaPNO6_IVD-16aa0gfO_Q?e=tfi9tc,2002,2002,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
183062,KEENE STATE COLLEGE,public,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/Eb2mwvvdExJNrDP3sePPTKQBeY4ACYI2P3Ftm49qFyqhwA?e=MeWZCy,2003,2003,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
183062,KEENE STATE COLLEGE,public,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EQ-_R7JAh3xGsLbUTFCE8pwBLCBCCQfP3gT0C9PUVQKCIQ?e=9K9L5C,2004,2004,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
183062,Keene State College,public,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EUA4VBlOVsVOuV9F5gplcmsBAis--527aKZHaSkc6rQ-bw?e=IHCUON,2005,2005,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
183062,Keene State College,public,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EZKVAVFIfn1Ltr6NyAPNL4YBIOLjkazfD-OMYdrnTvdgXA?e=MhWQoO,2006,2006,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
183062,Keene State College,public,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/Eb5Q_DWqP05HqMsC1WFX7YMBhACljtNlZ4_9rMn78HFNWA?e=rVmqMc,2007,2007,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
183062,Keene State College,public,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/Edp5fG0dUaNDh0ZJd61pMNcB_puocKb3tKdosvRCThBFXQ?e=XSDLgt,2008,2008,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
183062,Keene State College,public,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EWz-78To5S5EhB3bOMZT0QMBid22FE_Phro8FkOJ6DrGMg,2009,2009,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
183062,Keene State College,public,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EdwJ9H2dsL9PoM1IHet2ykUBI2LvQMxAB6n8gMBTZRjvNQ,2010,2010,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
183062,Keene State College,public,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EdJJLoF9Or5JqrYWeL5svrABwG4gHTIk3-I-IAtXUN059A,2011,2011,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
183062,Keene State College,public,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EQZxo3gIsxhCpkdYADQbfowBcqgigQpAoRiIhEuxXiJHRQ,2012,2012,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
183062,Keene State College,public,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EWIOZPTvp_5BitxfCx8nrqsBYq2PsEaMDyGQBPBrF4xf5Q,2013,2013,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
183062,Keene State College,public,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/ESS2x8riSWlDuGpGNa3lpvEBOnnsg4GKohNDAQpXgjGf4A?e=s5jhQh,2014,2014,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
183062,Keene State College,public,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/ERUAOne1fmVFmEfoD2oHIG0BLF_dtjbxl3fOZ5uKonYlSA?e=g0jQSD,2015,2015,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
183062,Keene State College,public,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EajPsdJYd8FHl4ulGFtnYH0BDgsUOeIdH4jTwdzAegghdg?e=SV4ZKV,2016,2016,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
183071,University of New Hampshire-Manchester,public,https://www.unh.edu/archive/undergrad-catalog/2006-2007/info.cfm@id=10.html,2006,2007,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
183071,University of New Hampshire at Manchester,public,https://www.unh.edu/archive/undergrad-catalog/2007-2008/info.cfm@id=10.html,2007,2008,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
183071,University of New Hampshire at Manchester,public,https://www.unh.edu/archive/undergrad-catalog/2008-2009/info.cfm@id=10.html,2008,2009,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
183071,University of New Hampshire at Manchester,public,https://www.unh.edu/archive/undergrad-catalog/2009-2010/info.cfm@id=10.html,2009,2010,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
183071,University of New Hampshire at Manchester,public,https://www.unh.edu/archive/undergrad-catalog/2010-2011/info.cfm@id=10.html,2010,2011,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
183071,University of New Hampshire at Manchester,public,https://www.unh.edu/archive/undergrad-catalog/2011-2012/info.cfm@id=10.html,2011,2012,historical_url_evidence_materialization,historical_lead_input_url,imported_llm_candidate_lead,False,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,historical_attempt,2
