unitid,institution_name,year,prior_attrition_class,historical_evidence_class,historical_evidence_value,materialization_decision,candidate_url,provenance_label,exclusion_reason,historical_source_table,historical_source_file_path,historical_inventory_row_id,candidate_generation_method,candidate_source_type,catalog_year_start,catalog_year_end,counts_as_legacy_coverage,selected_batches,candidate_url_rows,benchmark_key_rows,has_valid_human_legacy,has_prior_programmatic_accepted,has_imported_llm_candidate_lead,has_unreviewed_candidate_lead,has_failed_historical_attempt,secondary_attrition_class
183026,Southern New Hampshire University,2009,,valid_human_legacy,https://academicarchive.snhu.edu/server/api/core/bitstreams/c55833c0-642c-4321-80ab-e7ffca1d7c3e/content,materialized_candidate,https://academicarchive.snhu.edu/server/api/core/bitstreams/c55833c0-642c-4321-80ab-e7ffca1d7c3e/content,validated_human_legacy,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/interim/archive/pre_namespace_run_20260609_production_namespace/legacy_evidence_links.csv,1706.0,historical_url_evidence_materialization,legacy_input_url,2009,2009,True,009,0,0,True,False,False,False,False,dropped_historical_url_evidence
183026,Southern New Hampshire University,2010,,valid_human_legacy,https://academicarchive.snhu.edu/server/api/core/bitstreams/05aaa1ae-4911-4b34-865a-32ae2ebd5ff1/content,materialized_candidate,https://academicarchive.snhu.edu/server/api/core/bitstreams/05aaa1ae-4911-4b34-865a-32ae2ebd5ff1/content,validated_human_legacy,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/interim/archive/pre_namespace_run_20260609_production_namespace/legacy_evidence_links.csv,1707.0,historical_url_evidence_materialization,legacy_input_url,2010,2010,True,009,0,0,True,False,False,False,False,dropped_historical_url_evidence
183026,Southern New Hampshire University,2011,,valid_human_legacy,https://academicarchive.snhu.edu/server/api/core/bitstreams/3995b4e9-c65e-4b1b-a1e2-3c31bda23e02/content,materialized_candidate,https://academicarchive.snhu.edu/server/api/core/bitstreams/3995b4e9-c65e-4b1b-a1e2-3c31bda23e02/content,validated_human_legacy,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/interim/archive/pre_namespace_run_20260609_production_namespace/legacy_evidence_links.csv,1708.0,historical_url_evidence_materialization,legacy_input_url,2011,2011,True,009,0,0,True,False,False,False,False,dropped_historical_url_evidence
183026,Southern New Hampshire University,2012,,valid_human_legacy,https://academicarchive.snhu.edu/server/api/core/bitstreams/2fc1d45c-3121-4814-bb93-2e738dc62a36/content,materialized_candidate,https://academicarchive.snhu.edu/server/api/core/bitstreams/2fc1d45c-3121-4814-bb93-2e738dc62a36/content,validated_human_legacy,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/interim/archive/pre_namespace_run_20260609_production_namespace/legacy_evidence_links.csv,1709.0,historical_url_evidence_materialization,legacy_input_url,2012,2012,True,009,0,0,True,False,False,False,False,dropped_historical_url_evidence
183026,Southern New Hampshire University,2013,,valid_human_legacy,https://academicarchive.snhu.edu/server/api/core/bitstreams/1f8fa070-d085-4010-93ff-5a0729e2230b/content,materialized_candidate,https://academicarchive.snhu.edu/server/api/core/bitstreams/1f8fa070-d085-4010-93ff-5a0729e2230b/content,validated_human_legacy,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/interim/archive/pre_namespace_run_20260609_production_namespace/legacy_evidence_links.csv,1710.0,historical_url_evidence_materialization,legacy_input_url,2013,2013,True,009,0,0,True,False,False,False,False,dropped_historical_url_evidence
183026,Southern New Hampshire University,2014,,valid_human_legacy,https://academicarchive.snhu.edu/server/api/core/bitstreams/fdc32fd2-8640-403b-ae26-e9171c9622e6/content,materialized_candidate,https://academicarchive.snhu.edu/server/api/core/bitstreams/fdc32fd2-8640-403b-ae26-e9171c9622e6/content,validated_human_legacy,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/interim/archive/pre_namespace_run_20260609_production_namespace/legacy_evidence_links.csv,1711.0,historical_url_evidence_materialization,legacy_input_url,2014,2014,True,009,0,0,True,False,False,False,False,dropped_historical_url_evidence
183026,Southern New Hampshire University,2015,,valid_human_legacy,https://academicarchive.snhu.edu/server/api/core/bitstreams/750b409f-c237-47fd-8e51-8777a8b08bd8/content,materialized_candidate,https://academicarchive.snhu.edu/server/api/core/bitstreams/750b409f-c237-47fd-8e51-8777a8b08bd8/content,validated_human_legacy,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/interim/archive/pre_namespace_run_20260609_production_namespace/legacy_evidence_links.csv,1712.0,historical_url_evidence_materialization,legacy_input_url,2015,2015,True,009,0,0,True,False,False,False,False,dropped_historical_url_evidence
183026,Southern New Hampshire University,2016,,valid_human_legacy,https://academicarchive.snhu.edu/server/api/core/bitstreams/c4de57b4-7e62-40d9-9564-6023bec8a005/content,materialized_candidate,https://academicarchive.snhu.edu/server/api/core/bitstreams/c4de57b4-7e62-40d9-9564-6023bec8a005/content,validated_human_legacy,,historical_discovery,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/interim/archive/pre_namespace_run_20260609_production_namespace/legacy_evidence_links.csv,1713.0,historical_url_evidence_materialization,legacy_input_url,2016,2016,True,009,0,0,True,False,False,False,False,dropped_historical_url_evidence
183044,UNIVERSITY OF NEW HAMPSHIRE-MAIN CAMPUS,2002,,imported_llm_candidate_lead_overlay,https://scholars.unh.edu/uncatalog/98,materialized_historical_lead_candidate,https://scholars.unh.edu/uncatalog/98,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,14971.0,historical_url_evidence_materialization,historical_lead_input_url,2002,2002,False,029; 033,0,0,False,False,True,False,True,dropped_historical_url_evidence
183044,UNIVERSITY OF NEW HAMPSHIRE-MAIN CAMPUS,2003,,imported_llm_candidate_lead_overlay,https://archive.catalog.njit.edu/2003-2004Undergraduate.pdf,materialized_historical_lead_candidate,https://archive.catalog.njit.edu/2003-2004Undergraduate.pdf,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,108171.0,historical_url_evidence_materialization,historical_lead_input_url,2003,2004,False,029; 033,0,0,False,False,True,False,False,dropped_historical_url_evidence
183044,UNIVERSITY OF NEW HAMPSHIRE-MAIN CAMPUS,2004,,imported_llm_candidate_lead_overlay,https://scholars.unh.edu/uncatalog/99,materialized_historical_lead_candidate,https://scholars.unh.edu/uncatalog/99,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,14975.0,historical_url_evidence_materialization,historical_lead_input_url,2004,2004,False,029; 033,0,0,False,False,True,False,True,dropped_historical_url_evidence
183044,University of New Hampshire-Main Campus,2005,,imported_llm_candidate_lead_overlay,https://scholars.unh.edu/uncatalog/100,materialized_historical_lead_candidate,https://scholars.unh.edu/uncatalog/100,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,14977.0,historical_url_evidence_materialization,historical_lead_input_url,2005,2005,False,029; 033,0,0,False,False,True,False,True,dropped_historical_url_evidence
183044,University of New Hampshire-Main Campus,2006,,imported_llm_candidate_lead_overlay,https://scholars.unh.edu/granite_catalogs/26,materialized_historical_lead_candidate,https://scholars.unh.edu/granite_catalogs/26,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,14979.0,historical_url_evidence_materialization,historical_lead_input_url,2006,2006,False,029; 033,0,0,False,False,True,False,True,dropped_historical_url_evidence
183044,University of New Hampshire-Main Campus,2007,,imported_llm_candidate_lead_overlay,https://scholars.unh.edu/granite_catalogs/27,materialized_historical_lead_candidate,https://scholars.unh.edu/granite_catalogs/27,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,14982.0,historical_url_evidence_materialization,historical_lead_input_url,2007,2007,False,029; 033,0,0,False,False,True,False,True,dropped_historical_url_evidence
183044,University of New Hampshire-Main Campus,2008,,imported_llm_candidate_lead_overlay,https://scholars.unh.edu/granite_catalogs/28,materialized_historical_lead_candidate,https://scholars.unh.edu/granite_catalogs/28,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,14985.0,historical_url_evidence_materialization,historical_lead_input_url,2008,2008,False,029; 033,0,0,False,False,True,False,True,dropped_historical_url_evidence
183044,University of New Hampshire-Main Campus,2009,,imported_llm_candidate_lead_overlay,https://archive.catalog.njit.edu/2009-2010Undergraduate.pdf,materialized_historical_lead_candidate,https://archive.catalog.njit.edu/2009-2010Undergraduate.pdf,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,108177.0,historical_url_evidence_materialization,historical_lead_input_url,2009,2010,False,029; 033,0,0,False,False,True,False,False,dropped_historical_url_evidence
183044,University of New Hampshire-Main Campus,2010,,imported_llm_candidate_lead_overlay,https://scholars.unh.edu/granite_catalogs/1,materialized_historical_lead_candidate,https://scholars.unh.edu/granite_catalogs/1,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,14993.0,historical_url_evidence_materialization,historical_lead_input_url,2010,2010,False,029; 033,0,0,False,False,True,False,True,dropped_historical_url_evidence
183044,University of New Hampshire-Main Campus,2011,,imported_llm_candidate_lead_overlay,https://scholars.unh.edu/granite_catalogs/2,materialized_historical_lead_candidate,https://scholars.unh.edu/granite_catalogs/2,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,14996.0,historical_url_evidence_materialization,historical_lead_input_url,2011,2011,False,029; 033,0,0,False,False,True,False,True,dropped_historical_url_evidence
183044,University of New Hampshire-Main Campus,2012,,imported_llm_candidate_lead_overlay,https://scholars.unh.edu/granite_catalogs/3,materialized_historical_lead_candidate,https://scholars.unh.edu/granite_catalogs/3,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,14997.0,historical_url_evidence_materialization,historical_lead_input_url,2012,2012,False,029; 033,0,0,False,False,True,False,True,dropped_historical_url_evidence
183044,University of New Hampshire-Main Campus,2013,,imported_llm_candidate_lead_overlay,https://scholars.unh.edu/granite_catalogs/5,materialized_historical_lead_candidate,https://scholars.unh.edu/granite_catalogs/5,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,15000.0,historical_url_evidence_materialization,historical_lead_input_url,2013,2013,False,029; 033,0,0,False,False,True,False,True,dropped_historical_url_evidence
183044,University of New Hampshire-Main Campus,2014,,imported_llm_candidate_lead_overlay,https://scholars.unh.edu/granite_catalogs/7,materialized_historical_lead_candidate,https://scholars.unh.edu/granite_catalogs/7,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,15003.0,historical_url_evidence_materialization,historical_lead_input_url,2014,2014,False,029; 033,0,0,False,False,True,False,True,dropped_historical_url_evidence
183044,University of New Hampshire-Main Campus,2015,,imported_llm_candidate_lead_overlay,https://scholars.unh.edu/granite_catalogs/9,materialized_historical_lead_candidate,https://scholars.unh.edu/granite_catalogs/9,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,15006.0,historical_url_evidence_materialization,historical_lead_input_url,2015,2015,False,029; 033,0,0,False,False,True,False,True,dropped_historical_url_evidence
183044,University of New Hampshire-Main Campus,2016,,imported_llm_candidate_lead_overlay,https://scholars.unh.edu/granite_catalogs/11,materialized_historical_lead_candidate,https://scholars.unh.edu/granite_catalogs/11,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/AUDIT_TRAILS/policy_data_internal_existing/90_INTERNAL_PIPELINE_ARTIFACTS/audits/legacy_benchmark_current/public_fresh_ai_year_candidates_public_fresh_full_rank126_150_ai25_live.csv,15009.0,historical_url_evidence_materialization,historical_lead_input_url,2016,2016,False,029; 033,0,0,False,False,True,False,True,dropped_historical_url_evidence
183062,KEENE STATE COLLEGE,2002,,imported_llm_candidate_lead_overlay,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/ESW0gggK36JOjqmWSP4gEWABDDaPNO6_IVD-16aa0gfO_Q?e=tfi9tc,materialized_historical_lead_candidate,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/ESW0gggK36JOjqmWSP4gEWABDDaPNO6_IVD-16aa0gfO_Q?e=tfi9tc,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,108191.0,historical_url_evidence_materialization,historical_lead_input_url,2002,2002,False,031; 034,0,0,False,False,True,False,False,dropped_historical_url_evidence
183062,KEENE STATE COLLEGE,2003,,imported_llm_candidate_lead_overlay,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/Eb2mwvvdExJNrDP3sePPTKQBeY4ACYI2P3Ftm49qFyqhwA?e=MeWZCy,materialized_historical_lead_candidate,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/Eb2mwvvdExJNrDP3sePPTKQBeY4ACYI2P3Ftm49qFyqhwA?e=MeWZCy,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,108192.0,historical_url_evidence_materialization,historical_lead_input_url,2003,2003,False,031; 034,0,0,False,False,True,False,False,dropped_historical_url_evidence
183062,KEENE STATE COLLEGE,2004,,imported_llm_candidate_lead_overlay,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EQ-_R7JAh3xGsLbUTFCE8pwBLCBCCQfP3gT0C9PUVQKCIQ?e=9K9L5C,materialized_historical_lead_candidate,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EQ-_R7JAh3xGsLbUTFCE8pwBLCBCCQfP3gT0C9PUVQKCIQ?e=9K9L5C,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,108193.0,historical_url_evidence_materialization,historical_lead_input_url,2004,2004,False,031; 034,0,0,False,False,True,False,False,dropped_historical_url_evidence
183062,Keene State College,2005,,imported_llm_candidate_lead_overlay,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EUA4VBlOVsVOuV9F5gplcmsBAis--527aKZHaSkc6rQ-bw?e=IHCUON,materialized_historical_lead_candidate,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EUA4VBlOVsVOuV9F5gplcmsBAis--527aKZHaSkc6rQ-bw?e=IHCUON,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,108194.0,historical_url_evidence_materialization,historical_lead_input_url,2005,2005,False,031; 034,0,0,False,False,True,False,False,dropped_historical_url_evidence
183062,Keene State College,2006,,imported_llm_candidate_lead_overlay,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EZKVAVFIfn1Ltr6NyAPNL4YBIOLjkazfD-OMYdrnTvdgXA?e=MhWQoO,materialized_historical_lead_candidate,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EZKVAVFIfn1Ltr6NyAPNL4YBIOLjkazfD-OMYdrnTvdgXA?e=MhWQoO,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,108195.0,historical_url_evidence_materialization,historical_lead_input_url,2006,2006,False,031; 034,0,0,False,False,True,False,False,dropped_historical_url_evidence
183062,Keene State College,2007,,imported_llm_candidate_lead_overlay,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/Eb5Q_DWqP05HqMsC1WFX7YMBhACljtNlZ4_9rMn78HFNWA?e=rVmqMc,materialized_historical_lead_candidate,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/Eb5Q_DWqP05HqMsC1WFX7YMBhACljtNlZ4_9rMn78HFNWA?e=rVmqMc,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,108196.0,historical_url_evidence_materialization,historical_lead_input_url,2007,2007,False,031; 034,0,0,False,False,True,False,False,dropped_historical_url_evidence
183062,Keene State College,2008,,imported_llm_candidate_lead_overlay,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/Edp5fG0dUaNDh0ZJd61pMNcB_puocKb3tKdosvRCThBFXQ?e=XSDLgt,materialized_historical_lead_candidate,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/Edp5fG0dUaNDh0ZJd61pMNcB_puocKb3tKdosvRCThBFXQ?e=XSDLgt,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,108197.0,historical_url_evidence_materialization,historical_lead_input_url,2008,2008,False,031; 034,0,0,False,False,True,False,False,dropped_historical_url_evidence
183062,Keene State College,2009,,imported_llm_candidate_lead_overlay,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EWz-78To5S5EhB3bOMZT0QMBid22FE_Phro8FkOJ6DrGMg,materialized_historical_lead_candidate,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EWz-78To5S5EhB3bOMZT0QMBid22FE_Phro8FkOJ6DrGMg,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,108198.0,historical_url_evidence_materialization,historical_lead_input_url,2009,2009,False,031; 034,0,0,False,False,True,False,False,dropped_historical_url_evidence
183062,Keene State College,2010,,imported_llm_candidate_lead_overlay,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EdwJ9H2dsL9PoM1IHet2ykUBI2LvQMxAB6n8gMBTZRjvNQ,materialized_historical_lead_candidate,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EdwJ9H2dsL9PoM1IHet2ykUBI2LvQMxAB6n8gMBTZRjvNQ,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,108199.0,historical_url_evidence_materialization,historical_lead_input_url,2010,2010,False,031; 034,0,0,False,False,True,False,False,dropped_historical_url_evidence
183062,Keene State College,2011,,imported_llm_candidate_lead_overlay,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EdJJLoF9Or5JqrYWeL5svrABwG4gHTIk3-I-IAtXUN059A,materialized_historical_lead_candidate,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EdJJLoF9Or5JqrYWeL5svrABwG4gHTIk3-I-IAtXUN059A,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,108200.0,historical_url_evidence_materialization,historical_lead_input_url,2011,2011,False,031; 034,0,0,False,False,True,False,False,dropped_historical_url_evidence
183062,Keene State College,2012,,imported_llm_candidate_lead_overlay,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EQZxo3gIsxhCpkdYADQbfowBcqgigQpAoRiIhEuxXiJHRQ,materialized_historical_lead_candidate,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EQZxo3gIsxhCpkdYADQbfowBcqgigQpAoRiIhEuxXiJHRQ,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,108201.0,historical_url_evidence_materialization,historical_lead_input_url,2012,2012,False,031; 034,0,0,False,False,True,False,False,dropped_historical_url_evidence
183062,Keene State College,2013,,imported_llm_candidate_lead_overlay,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EWIOZPTvp_5BitxfCx8nrqsBYq2PsEaMDyGQBPBrF4xf5Q,materialized_historical_lead_candidate,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EWIOZPTvp_5BitxfCx8nrqsBYq2PsEaMDyGQBPBrF4xf5Q,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,108202.0,historical_url_evidence_materialization,historical_lead_input_url,2013,2013,False,031; 034,0,0,False,False,True,False,False,dropped_historical_url_evidence
183062,Keene State College,2014,,imported_llm_candidate_lead_overlay,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/ESS2x8riSWlDuGpGNa3lpvEBOnnsg4GKohNDAQpXgjGf4A?e=s5jhQh,materialized_historical_lead_candidate,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/ESS2x8riSWlDuGpGNa3lpvEBOnnsg4GKohNDAQpXgjGf4A?e=s5jhQh,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,108203.0,historical_url_evidence_materialization,historical_lead_input_url,2014,2014,False,031; 034,0,0,False,False,True,False,False,dropped_historical_url_evidence
183062,Keene State College,2015,,imported_llm_candidate_lead_overlay,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/ERUAOne1fmVFmEfoD2oHIG0BLF_dtjbxl3fOZ5uKonYlSA?e=g0jQSD,materialized_historical_lead_candidate,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/ERUAOne1fmVFmEfoD2oHIG0BLF_dtjbxl3fOZ5uKonYlSA?e=g0jQSD,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,108204.0,historical_url_evidence_materialization,historical_lead_input_url,2015,2015,False,031; 034,0,0,False,False,True,False,False,dropped_historical_url_evidence
183062,Keene State College,2016,,imported_llm_candidate_lead_overlay,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EajPsdJYd8FHl4ulGFtnYH0BDgsUOeIdH4jTwdzAegghdg?e=SV4ZKV,materialized_historical_lead_candidate,https://universitysystemnh.sharepoint.com/:b:/t/RegistrarsOffice/EajPsdJYd8FHl4ulGFtnYH0BDgsUOeIdH4jTwdzAegghdg?e=SV4ZKV,imported_llm_candidate_lead,,historical_attempt,_quarantine/policy_scraper_artifacts_20260702/artifacts/OLD_OUTPUT_ARCHIVES/policy_data_rebuild_archive_20260622_054122/outputs/step3_live_rebuilt_ledger/step3_suggestion_candidate_ledger.csv,108205.0,historical_url_evidence_materialization,historical_lead_input_url,2016,2016,False,031; 034,0,0,False,False,True,False,False,dropped_historical_url_evidence
